Clec2e,ENSMUSG00000030155.7
Clec2d,ENSMUSG00000030157.5
Cd69,ENSMUSG00000030156.5
Clec2m,
Clec12a,ENSMUSG00000053063.11
Clec12b,ENSMUSG00000030158.12
Clec1b,ENSMUSG00000030159.15
Clec9a,ENSMUSG00000046080.17
Clec1a,ENSMUSG00000033082.10
Olr1,ENSMUSG00000030162.14
Tmem52b,ENSMUSG00000030160.7
Gabarapl1,ENSMUSG00000030161.8
Klre1,ENSMUSG00000050241.8
Klrd1,ENSMUSG00000030165.16
Klrk1,ENSMUSG00000030149.15
Klrc3,ENSMUSG00000033027.15
Klrc2,ENSMUSG00000052736.15
Klrc1,ENSMUSG00000030167.15
Klri1,ENSMUSG00000067610.1
Klri2,ENSMUSG00000043932.5
Klrh1,
Klra17,ENSMUSG00000014543.14
Gm17631,ENSMUSG00000092047.1
Klra5,ENSMUSG00000030173.15
Klra6,ENSMUSG00000061769.2
Klra4,ENSMUSG00000079852.4
Klra8,ENSMUSG00000089727.2
Klra9,ENSMUSG00000033024.16
Klra7,ENSMUSG00000067599.13
Klra10,ENSMUSG00000072718.6
Klra3,ENSMUSG00000067591.12
Klra1,ENSMUSG00000079853.5
Klra2,ENSMUSG00000030187.15
Magohb,ENSMUSG00000030188.12
Styk1,ENSMUSG00000032899.14
Ybx3,ENSMUSG00000030189.15
Gm6619,ENSMUSG00000095577.2
5430401F13Rik,ENSMUSG00000094113.7
Tas2r130,ENSMUSG00000054497.5
Tas2r107,ENSMUSG00000053389.4
Tas2r106,ENSMUSG00000057754.2
Tas2r104,ENSMUSG00000061977.2
Tas2r105,ENSMUSG00000051153.5
Tas2r114,ENSMUSG00000063478.2
Prb1,ENSMUSG00000067543.8
Prpmp5,ENSMUSG00000107874.1
Gm8882,ENSMUSG00000030143.7
Prh1,ENSMUSG00000059934.12
Prp2,ENSMUSG00000058295.6
A630073D07Rik,ENSMUSG00000067541.7
Tas2r120,ENSMUSG00000059382.2
Tas2r121,ENSMUSG00000071150.1
Tas2r122,ENSMUSG00000078280.1
Tas2r115,ENSMUSG00000071149.3
Tas2r124,ENSMUSG00000060412.2
Tas2r102,ENSMUSG00000056901.1
Tas2r136,ENSMUSG00000053217.3
Tas2r117,ENSMUSG00000058349.2
Tas2r123,ENSMUSG00000057381.1
Tas2r116,ENSMUSG00000030194.2
Tas2r110,ENSMUSG00000062952.1
Tas2r113,ENSMUSG00000056926.2
Tas2r125,ENSMUSG00000059410.5
Tas2r129,ENSMUSG00000063762.5
Tas2r131,ENSMUSG00000057699.5
Tas2r109,ENSMUSG00000062528.2
Tas2r103,ENSMUSG00000030196.3
Tas2r140,ENSMUSG00000071147.2
Smim10l1,ENSMUSG00000072704.6
5530400C23Rik,ENSMUSG00000055594.6
Kap,ENSMUSG00000032758.4
Etv6,ENSMUSG00000030199.16
Bcl2l14,ENSMUSG00000030200.13
Lrp6,ENSMUSG00000030201.15
Mansc1,ENSMUSG00000032718.4
Borcs5,ENSMUSG00000042992.15
Dusp16,ENSMUSG00000030203.17
Crebl2,ENSMUSG00000032652.13
Gpr19,ENSMUSG00000032641.18
Cdkn1b,ENSMUSG00000003031.14
Apold1,ENSMUSG00000090698.2
Ddx47,ENSMUSG00000030204.10
Gprc5a,ENSMUSG00000046733.7
Gprc5d,ENSMUSG00000030205.15
Hebp1,ENSMUSG00000042770.8
Fam234b,ENSMUSG00000030207.15
Gsg1,ENSMUSG00000030206.13
Pbp2,ENSMUSG00000047104.5
Emp1,ENSMUSG00000030208.15
Grin2b,ENSMUSG00000030209.14
Eif4a3l1,
E330021D16Rik,ENSMUSG00000045291.8
Atf7ip,ENSMUSG00000030213.12
Plbd1,ENSMUSG00000030214.7
Gucy2c,ENSMUSG00000042638.14
H4f16,
H2aj,
Wbp11,ENSMUSG00000030216.12
BC049715,ENSMUSG00000047515.8
Smco3,ENSMUSG00000043298.8
Art4,ENSMUSG00000030217.2
Mgp,ENSMUSG00000030218.2
Erp27,ENSMUSG00000030219.13
Arhgdib,ENSMUSG00000030220.13
Pde6h,ENSMUSG00000064330.9
Rerg,ENSMUSG00000030222.13
Ptpro,ENSMUSG00000030223.14
Eps8,ENSMUSG00000015766.14
Strap,ENSMUSG00000030224.10
Dera,ENSMUSG00000030225.11
Slc15a5,ENSMUSG00000044378.12
Mgst1,ENSMUSG00000008540.11
Lmo3,ENSMUSG00000030226.12
Igbp1b,ENSMUSG00000046717.5
Rergl,ENSMUSG00000092164.2
Pik3c2g,ENSMUSG00000030228.18
Plcz1,ENSMUSG00000030230.15
Capza3,ENSMUSG00000041791.6
Plekha5,ENSMUSG00000030231.11
Aebp2,ENSMUSG00000030232.18
Gm11077,ENSMUSG00000079264.1
Pde3a,ENSMUSG00000041741.10
Slco1c1,ENSMUSG00000030235.17
Slco1b2,ENSMUSG00000030236.10
Gm5724,ENSMUSG00000084927.1
Slco1a4,ENSMUSG00000030237.14
Slco1a1,ENSMUSG00000041698.11
Gm6614,ENSMUSG00000079263.8
Slco1a6,ENSMUSG00000079262.3
Slco1a5,ENSMUSG00000063975.13
Iapp,ENSMUSG00000041681.2
Pyroxd1,ENSMUSG00000041671.13
Recql,ENSMUSG00000030243.16
Golt1b,ENSMUSG00000030245.10
Spx,ENSMUSG00000071112.12
Gys2,ENSMUSG00000030244.7
Ldhb,ENSMUSG00000030246.11
Kcnj8,ENSMUSG00000030247.9
Abcc9,ENSMUSG00000030249.15
Cmas,ENSMUSG00000030282.14
Sult6b2,ENSMUSG00000048473.15
St8sia1,ENSMUSG00000030283.7
C2cd5,ENSMUSG00000030279.15
Etnk1,ENSMUSG00000030275.6
Sox5,ENSMUSG00000041540.16
Bcat1,ENSMUSG00000030268.17
Lrmp,ENSMUSG00000030263.13
Casc1,ENSMUSG00000043541.16
Etfrf1,ENSMUSG00000040370.13
Kras,ENSMUSG00000030265.14
Lmntd1,ENSMUSG00000054966.13
Tuba3b,ENSMUSG00000067338.6
Rassf8,ENSMUSG00000030259.12
Bhlhe41,ENSMUSG00000030256.11
Sspn,ENSMUSG00000030255.13
Itpr2,ENSMUSG00000030287.15
Ints13,ENSMUSG00000040250.14
Fgfr1op2,ENSMUSG00000040242.14
Tm7sf3,ENSMUSG00000040234.16
Med21,ENSMUSG00000030291.12
Stk38l,ENSMUSG00000001630.13
Arntl2,ENSMUSG00000040187.15
Smco2,ENSMUSG00000030292.10
Ppfibp1,ENSMUSG00000016487.15
1700034J05Rik,ENSMUSG00000040163.14
Rep15,ENSMUSG00000040121.5
Mrps35,ENSMUSG00000040112.9
Mansc4,ENSMUSG00000072662.2
Klhl42,ENSMUSG00000040102.10
Pthlh,ENSMUSG00000048776.8
Ccdc91,ENSMUSG00000030301.17
Far2,ENSMUSG00000030303.15
Ergic2,ENSMUSG00000030304.11
Tmtc1,ENSMUSG00000030306.14
Ipo8,ENSMUSG00000040029.14
Caprin2,ENSMUSG00000030309.16
Sinhcaf,ENSMUSG00000039985.14
Dennd5b,ENSMUSG00000030313.15
Gm10203,ENSMUSG00000067292.3
Etfbkmt,ENSMUSG00000039958.17
Amn1,ENSMUSG00000068250.13
Resf1,ENSMUSG00000032712.16
Bicd1,ENSMUSG00000003452.15
AU018091,ENSMUSG00000054753.9
Nlrp12,ENSMUSG00000078817.4
Myadm,ENSMUSG00000068566.12
Prkcg,ENSMUSG00000078816.9
Cacng7,ENSMUSG00000069806.5
Cacng8,ENSMUSG00000053395.15
Cacng6,ENSMUSG00000078815.8
Tarm1,ENSMUSG00000053338.9
Oscar,ENSMUSG00000054594.13
Ndufa3,ENSMUSG00000035674.13
Tfpt,ENSMUSG00000006335.16
Prpf31,ENSMUSG00000008373.16
Cnot3,ENSMUSG00000035632.16
Leng1,ENSMUSG00000078813.3
Tmc4,ENSMUSG00000019734.16
Mboat7,ENSMUSG00000035596.14
Tsen34,ENSMUSG00000035585.16
Rps9,ENSMUSG00000006333.14
Pirb,ENSMUSG00000058818.13
Gm15448,ENSMUSG00000074419.11
Pira2,ENSMUSG00000089942.9
Gm14548,ENSMUSG00000074417.9
Lilra6,ENSMUSG00000030427.17
Lair1,ENSMUSG00000055541.17
Ttyh1,ENSMUSG00000030428.16
Leng8,ENSMUSG00000035545.13
Leng9,ENSMUSG00000043432.7
Cdc42ep5,ENSMUSG00000063838.6
Lilra5,ENSMUSG00000070873.5
Ncr1,ENSMUSG00000062524.4
Gp6,ENSMUSG00000078810.4
Rdh13,ENSMUSG00000008435.15
Eps8l1,ENSMUSG00000006154.13
Ppp1r12c,ENSMUSG00000019254.16
Tnnt1,ENSMUSG00000064179.13
Tnni3,ENSMUSG00000035458.15
Dnaaf3,ENSMUSG00000055809.7
Syt5,ENSMUSG00000004961.7
Ptprh,ENSMUSG00000035429.13
Tmem86b,ENSMUSG00000045282.7
Ppp6r1,ENSMUSG00000052296.7
Hspbp1,ENSMUSG00000063802.5
Brsk1,ENSMUSG00000035390.16
Tmem150b,ENSMUSG00000046456.14
Kmt5c,ENSMUSG00000059851.15
Cox6b2,ENSMUSG00000051811.14
Fam71e2,ENSMUSG00000092518.9
Il11,ENSMUSG00000004371.15
Tmem190,ENSMUSG00000013091.5
Tmem238,ENSMUSG00000030431.8
Rpl28,ENSMUSG00000030432.12
Ube2s,ENSMUSG00000060860.8
Shisa7,ENSMUSG00000053550.13
Isoc2b,ENSMUSG00000052605.12
Isoc2a,ENSMUSG00000086784.2
Gm36210,ENSMUSG00000110221.1
Zfp628,ENSMUSG00000074406.5
Nat14,ENSMUSG00000035285.6
Ssc5d,ENSMUSG00000035279.8
Sbk2,ENSMUSG00000030433.15
Sbk3,ENSMUSG00000085272.7
Zfp579,ENSMUSG00000051550.10
Fiz1,ENSMUSG00000061374.14
Zfp524,ENSMUSG00000051184.7
Gm44973,ENSMUSG00000109129.1
Zfp865,ENSMUSG00000074405.8
Ccdc106,ENSMUSG00000035228.15
4632433K11Rik,ENSMUSG00000116184.1
Zfp784,ENSMUSG00000043290.6
Zfp580,ENSMUSG00000055633.6
U2af2,ENSMUSG00000030435.16
Epn1,ENSMUSG00000035203.16
Rfpl4,ENSMUSG00000035191.15
Rasl2-9,ENSMUSG00000083649.5
Vmn1r55,ENSMUSG00000118215.1
Vmn1r56,ENSMUSG00000091874.2
Vmn1r57,ENSMUSG00000091652.2
Nlrp2,ENSMUSG00000035177.8
Gm5065,ENSMUSG00000048398.7
Vmn1r58,ENSMUSG00000078808.5
Vmn1r59,ENSMUSG00000117744.1
Vmn2r28,ENSMUSG00000066820.7
Vmn1r60,ENSMUSG00000118298.1
Vmn1r61,ENSMUSG00000117863.1
Vmn1r62,ENSMUSG00000092579.2
Vmn1r63,ENSMUSG00000058631.6
Vmn1r64,ENSMUSG00000118388.1
Vmn1r65,ENSMUSG00000066850.2
Nlrp4c,ENSMUSG00000034690.13
Zfp787,ENSMUSG00000046792.8
Zfp444,ENSMUSG00000044876.15
Galp,ENSMUSG00000034660.8
Zscan5b,ENSMUSG00000058028.14
Epp13,ENSMUSG00000053367.15
Zfp667,ENSMUSG00000054893.15
Zfp583,ENSMUSG00000030443.16
Gm3854,ENSMUSG00000109398.2
Zfp78,ENSMUSG00000055150.15
Zfp28,ENSMUSG00000062861.8
Smim17,ENSMUSG00000093536.7
Gm20715,ENSMUSG00000045929.8
Olfr1344,ENSMUSG00000090824.2
Olfr1336,ENSMUSG00000048620.6
Olfr1346,ENSMUSG00000054938.7
Olfr5,ENSMUSG00000096228.5
Olfr1347,ENSMUSG00000034583.9
Olfr1348,ENSMUSG00000093877.4
Olfr1349,ENSMUSG00000048067.8
Olfr1350,ENSMUSG00000056696.5
Zim1,ENSMUSG00000002266.17
Peg3,ENSMUSG00000002265.16
Usp29,ENSMUSG00000051527.11
Aurkc,ENSMUSG00000070837.5
Zfp954,ENSMUSG00000062116.10
Zfp773,ENSMUSG00000063535.7
Zfp418,ENSMUSG00000034538.8
Zfp772,ENSMUSG00000066838.7
Gm45844,ENSMUSG00000110105.1
Vmn2r29,ENSMUSG00000095730.3
Clcn4,ENSMUSG00000000605.9
Vmn2r30,ENSMUSG00000070847.13
Gm45783,ENSMUSG00000110139.1
Vmn2r31,ENSMUSG00000096373.3
Vmn2r32,ENSMUSG00000096743.3
Vmn2r33,ENSMUSG00000096691.1
Vmn2r34,ENSMUSG00000070841.5
Vmn2r35,ENSMUSG00000096399.1
Vmn2r36,ENSMUSG00000091651.3
Vmn2r41,ENSMUSG00000090892.2
Vmn2r42,ENSMUSG00000070844.11
Vmn2r43,ENSMUSG00000053720.4
Vmn2r44,ENSMUSG00000094098.3
Vmn2r45,ENSMUSG00000090662.3
Vmn2r40,ENSMUSG00000090864.11
Vmn2r39,ENSMUSG00000096658.3
Vmn2r38,ENSMUSG00000095773.3
Vmn2r37,ENSMUSG00000066828.5
Gm10302,ENSMUSG00000096294.1
Vmn2r48,ENSMUSG00000095914.1
Vmn2r49,ENSMUSG00000096180.2
Vmn2r50,ENSMUSG00000094606.8
Vmn2r51,ENSMUSG00000058685.7
Vmn2r52,ENSMUSG00000091930.2
Vmn1r66,ENSMUSG00000043066.5
Vmn1r67,ENSMUSG00000046716.7
Zik1,ENSMUSG00000030393.8
Vmn1r68,ENSMUSG00000047031.5
Vmn1r69,ENSMUSG00000091662.9
Vmn1r70,ENSMUSG00000045340.4
Nlrp4b,ENSMUSG00000034087.14
Vmn1r71,ENSMUSG00000059206.4
Zscan4b,ENSMUSG00000095339.2
Zscan4c,ENSMUSG00000054272.6
Zscan4-ps1,ENSMUSG00000110103.1
Zscan4d,ENSMUSG00000090714.10
Zscan4e,ENSMUSG00000095936.3
Zscan4f,ENSMUSG00000070828.10
Zscan4-ps2,ENSMUSG00000110190.1
Zscan4-ps3,ENSMUSG00000109969.1
Vmn1r72,ENSMUSG00000095430.3
Vmn1r73,ENSMUSG00000051687.2
Vmn1r74,ENSMUSG00000047655.2
Vmn1r75,ENSMUSG00000043308.2
Vmn1r76,ENSMUSG00000115267.1
Vmn1r77,ENSMUSG00000095864.2
Vmn1r78,ENSMUSG00000061602.3
Vmn1r79,ENSMUSG00000096735.3
Vmn1r80,ENSMUSG00000115744.1
Vmn1r81,ENSMUSG00000115027.1
Vmn1r82,ENSMUSG00000058132.5
Vmn1r83,ENSMUSG00000066804.3
Vmn1r84,ENSMUSG00000066803.2
Zfp551,ENSMUSG00000034071.15
Zfp606,ENSMUSG00000030386.18
2900092C05Rik,ENSMUSG00000030385.4
Vmn2r53,ENSMUSG00000096002.2
Vmn2r54,ENSMUSG00000096593.2
Vmn2r55,ENSMUSG00000091045.9
Vmn2r56,ENSMUSG00000090762.2
Zscan18,ENSMUSG00000070822.5
Zfp329,ENSMUSG00000057894.10
Zfp110,ENSMUSG00000058638.14
Zfp128,ENSMUSG00000060397.6
Zscan22,ENSMUSG00000054715.11
Rps5,ENSMUSG00000012848.15
Rnf225,ENSMUSG00000033967.4
Zfp324,ENSMUSG00000004500.9
Zfp446,ENSMUSG00000033961.16
Slc27a5,ENSMUSG00000030382.15
Trim28,ENSMUSG00000005566.14
Zbtb45,ENSMUSG00000049600.8
Chmp2a,ENSMUSG00000033916.5
Ube2m,ENSMUSG00000005575.16
Mzf1,ENSMUSG00000030380.17
Vmn1r85,ENSMUSG00000070817.3
Vmn1r86,ENSMUSG00000070816.3
Vmn1r87,ENSMUSG00000070815.3
Vmn1r88,ENSMUSG00000117853.1
Vmn1r89,ENSMUSG00000095629.2
Zswim9,ENSMUSG00000070814.15
Lig1,ENSMUSG00000056394.17
Pla2g4c,ENSMUSG00000033847.15
Cabp5,ENSMUSG00000005649.17
Bsph1,ENSMUSG00000074378.5
Bsph2,ENSMUSG00000078800.5
Sult2a5,ENSMUSG00000078799.5
Sult2a2,ENSMUSG00000070811.6
Sult2a1,ENSMUSG00000078798.4
Sult2a4,ENSMUSG00000074377.12
Sult2a3,ENSMUSG00000074375.3
Sult2a6,ENSMUSG00000070810.10
Obox8,ENSMUSG00000099216.1
Sult2a8,ENSMUSG00000030378.15
Sult2a7,ENSMUSG00000094156.2
Vmn1r90,ENSMUSG00000100586.2
Obox7,ENSMUSG00000055942.13
Obox2,ENSMUSG00000074369.12
Obox1,ENSMUSG00000054310.16
Obox3,ENSMUSG00000066772.12
Obox5,ENSMUSG00000074366.9
Obox6,ENSMUSG00000041583.8
Crx,ENSMUSG00000041578.15
Crxos,ENSMUSG00000074365.13
Selenow,ENSMUSG00000041571.9
Nop53,ENSMUSG00000041560.12
Ehd2,ENSMUSG00000074364.6
Bicra,ENSMUSG00000070808.4
Zfp541,ENSMUSG00000078796.4
Napa,ENSMUSG00000006024.13
Kptn,ENSMUSG00000006021.5
Slc8a2,ENSMUSG00000030376.8
Meis3,ENSMUSG00000041420.18
Dhx34,ENSMUSG00000006019.15
C5ar2,ENSMUSG00000074361.10
C5ar1,ENSMUSG00000049130.6
Inafm1,ENSMUSG00000091811.2
Ccdc9,ENSMUSG00000041375.18
Bbc3,ENSMUSG00000002083.13
Sae1,ENSMUSG00000052833.9
Zc3h4,ENSMUSG00000059273.9
Tmem160,ENSMUSG00000019158.9
Npas1,ENSMUSG00000001988.9
Arhgap35,ENSMUSG00000058230.12
Ceacam15,ENSMUSG00000078795.2
Ceacam9,ENSMUSG00000007209.4
Ap2s1,ENSMUSG00000008036.11
Slc1a5,ENSMUSG00000001918.17
Fkrp,ENSMUSG00000048920.8
Strn4,ENSMUSG00000030374.15
Prkd2,ENSMUSG00000041187.16
Dact3,ENSMUSG00000078794.4
Gng8,ENSMUSG00000063594.5
Ptgir,ENSMUSG00000043017.9
Calm3,ENSMUSG00000019370.10
Pnmal2,ENSMUSG00000070802.5
Pnmal1,ENSMUSG00000041141.7
Gm42372,ENSMUSG00000108348.2
Ccdc8,ENSMUSG00000041117.8
Ppp5c,ENSMUSG00000003099.11
Hif3a,ENSMUSG00000004328.15
Psg16,ENSMUSG00000066760.12
Ceacam3,ENSMUSG00000053228.12
Psg29,ENSMUSG00000023159.8
Ceacam5,ENSMUSG00000008789.10
Ceacam14,ENSMUSG00000023185.4
Gm5155,ENSMUSG00000078793.10
Ceacam11,ENSMUSG00000030368.10
Ceacam13,ENSMUSG00000057195.13
Ceacam12,ENSMUSG00000030366.10
Igfl3,ENSMUSG00000066756.5
Mill1,ENSMUSG00000054005.4
Psg18,ENSMUSG00000003505.15
Psg28,ENSMUSG00000030373.6
Psg26,ENSMUSG00000070799.4
Psg25,ENSMUSG00000070798.4
Psg27,ENSMUSG00000070797.4
Psg23,ENSMUSG00000074359.2
Psg21,ENSMUSG00000070796.11
Psg20,ENSMUSG00000063305.10
Psg22,ENSMUSG00000044903.15
Psg19,ENSMUSG00000004542.15
Psg17,ENSMUSG00000004540.7
Mill2,ENSMUSG00000040987.15
Pglyrp1,ENSMUSG00000030413.7
Ccdc61,ENSMUSG00000074358.9
Nova2,ENSMUSG00000030411.16
Nanos2,ENSMUSG00000051965.8
Mypop,ENSMUSG00000048481.15
Irf2bp1,ENSMUSG00000044030.4
Foxa3,ENSMUSG00000040891.6
Sympk,ENSMUSG00000023118.15
Rsph6a,ENSMUSG00000040866.13
Dmwd,ENSMUSG00000030410.16
Dmpk,ENSMUSG00000030409.15
Six5,ENSMUSG00000040841.5
Meiosin,
Fbxo46,ENSMUSG00000050428.7
Qpctl,ENSMUSG00000030407.2
Snrpd2,ENSMUSG00000040824.3
Gipr,ENSMUSG00000030406.7
Eml2,ENSMUSG00000040811.15
Gpr4,ENSMUSG00000044317.7
Opa3,ENSMUSG00000052214.9
Vasp,ENSMUSG00000030403.9
Ppm1n,ENSMUSG00000030402.5
Rtn2,ENSMUSG00000030401.16
Fosb,ENSMUSG00000003545.3
Ercc1,ENSMUSG00000003549.9
Cd3eap,ENSMUSG00000047649.9
Ppp1r13l,ENSMUSG00000040734.14
Ercc2,ENSMUSG00000030400.17
Klc3,ENSMUSG00000040714.14
Ckm,ENSMUSG00000030399.2
Mark4,ENSMUSG00000030397.10
Exoc3l2,ENSMUSG00000011263.16
Bloc1s3,ENSMUSG00000057667.7
Trappc6a,ENSMUSG00000002043.17
Nkpd1,ENSMUSG00000060621.6
Ppp1r37,ENSMUSG00000051403.9
Gemin7,ENSMUSG00000044709.6
Zfp296,ENSMUSG00000011267.8
Clasrp,ENSMUSG00000061028.7
Relb,ENSMUSG00000002983.17
Clptm1,ENSMUSG00000002981.10
Apoc2,ENSMUSG00000002992.17
Gm44805,ENSMUSG00000109350.1
Apoc4,ENSMUSG00000074336.5
Apoc1,ENSMUSG00000040564.14
Apoe,ENSMUSG00000002985.16
Tomm40,ENSMUSG00000002984.17
Nectin2,ENSMUSG00000062300.14
Bcam,ENSMUSG00000002980.14
Cblc,ENSMUSG00000040525.13
Bcl3,ENSMUSG00000053175.17
Gm19345,ENSMUSG00000092216.3
Ceacam16,ENSMUSG00000014686.8
Ceacam19,ENSMUSG00000049848.7
Pvr,ENSMUSG00000040511.14
Igsf23,ENSMUSG00000040498.7
Ceacam20,ENSMUSG00000070777.5
Nlrp9b,ENSMUSG00000060508.16
Vmn1r91,ENSMUSG00000095201.2
Vmn1r240,
Vmn1r93,ENSMUSG00000096164.1
Vmn1r94,ENSMUSG00000094011.1
Vmn1r95,ENSMUSG00000094735.1
Vmn1r241,
Vmn1r242,
Gm5890,ENSMUSG00000109166.1
Vmn1r243,
Vmn1r244,
Vmn1r100,ENSMUSG00000096386.1
Vmn1r101,ENSMUSG00000094545.1
Gm10670,ENSMUSG00000094762.1
Vmn1r103,ENSMUSG00000096663.1
Vmn1r104,ENSMUSG00000096903.1
Vmn1r245,
Vmn1r246,
Gm4513,ENSMUSG00000109060.1
Vmn1r107,ENSMUSG00000095275.1
Vmn1r111,ENSMUSG00000095768.1
Gm10668,ENSMUSG00000095190.3
Vmn1r112,ENSMUSG00000094284.1
Vmn1r113,ENSMUSG00000091638.2
Vmn1r114,ENSMUSG00000094085.1
Vmn1r115,ENSMUSG00000091435.1
Vmn1r116,ENSMUSG00000095973.1
Vmn1r117,ENSMUSG00000096737.1
Vmn1r118,ENSMUSG00000094589.1
Vmn1r119,ENSMUSG00000094010.1
Vmn1r120,ENSMUSG00000093986.1
Vmn1r121,ENSMUSG00000094680.1
Vmn1r122,ENSMUSG00000094001.1
Vmn1r123,ENSMUSG00000094385.1
Gm5157,ENSMUSG00000101436.1
Vmn1r124,ENSMUSG00000094221.1
Vmn1r125,ENSMUSG00000095309.1
Vmn1r126,ENSMUSG00000096813.1
Vmn1r127,ENSMUSG00000093890.1
Vmn1r128,ENSMUSG00000095758.1
Vmn1r129,ENSMUSG00000094879.1
Gm6882,ENSMUSG00000109516.1
Vmn1r130,ENSMUSG00000094208.1
Vmn1r131,ENSMUSG00000093941.1
Vmn1r132,ENSMUSG00000074322.5
Vmn1r247,
Vmn1r248,
Vmn1r135,ENSMUSG00000095064.1
Vmn1r249,
Gm5891,ENSMUSG00000095976.2
Vmn1r137,ENSMUSG00000095962.1
Vmn1r138,ENSMUSG00000095163.1
Gm6176,ENSMUSG00000096283.2
Vmn1r139,ENSMUSG00000074311.3
Gm16451,ENSMUSG00000096304.1
Vmn1r250,
Vmn1r142,ENSMUSG00000095273.1
Vmn1r143,ENSMUSG00000096071.1
Vmn1r251,
Vmn1r252,
Vmn1r253,
Vmn1r254,
Vmn1r148,ENSMUSG00000095543.2
Vmn1r149,ENSMUSG00000094542.1
Gm10665,ENSMUSG00000096871.1
Vmn1r151,ENSMUSG00000093853.1
Vmn1r152,ENSMUSG00000095383.1
Vmn1r255,
Vmn1r256,
Gm4565,ENSMUSG00000109396.1
Vmn1r155,ENSMUSG00000094905.1
Vmn1r257,
Gm4567,ENSMUSG00000095363.2
Vmn1r157,ENSMUSG00000095619.1
Vmn1r158,ENSMUSG00000094700.1
Vmn1r159,ENSMUSG00000095931.1
Vmn1r160,ENSMUSG00000094931.1
Vmn1r258,
Vmn1r259,
Vmn1r163,ENSMUSG00000094934.1
Vmn1r260,
Gm10662,ENSMUSG00000095683.2
Vmn1r165,ENSMUSG00000095358.1
Vmn1r166,ENSMUSG00000096073.1
Gm6902,ENSMUSG00000094682.2
Nlrp4e,ENSMUSG00000045693.8
Nlrp5,ENSMUSG00000015721.18
Vmn1r167,ENSMUSG00000090715.2
Vmn1r168,ENSMUSG00000074291.3
Vmn1r169,ENSMUSG00000094602.2
Vmn1r170,ENSMUSG00000094187.1
Vmn1r171,ENSMUSG00000062483.4
Vmn1r172,ENSMUSG00000035523.8
Vmn1r173,ENSMUSG00000115021.1
Vmn1r174,ENSMUSG00000090411.2
Vmn1r175,ENSMUSG00000095632.2
Vmn1r176,ENSMUSG00000096859.2
Vmn1r177,ENSMUSG00000057513.3
Vmn1r178,ENSMUSG00000062598.3
Vmn1r179,ENSMUSG00000046924.4
Vmn1r180,ENSMUSG00000092473.4
Vmn1r181,ENSMUSG00000097425.3
V1rd19,ENSMUSG00000092456.2
Vmn1r183,ENSMUSG00000118318.1
Zfp180,ENSMUSG00000057101.8
Zfp112,ENSMUSG00000052675.11
Zfp235,ENSMUSG00000047603.9
Zfp114,ENSMUSG00000068962.7
Zfp111,ENSMUSG00000087598.9
Zfp109,ENSMUSG00000074283.5
Zfp108,ENSMUSG00000030486.9
Zfp93,ENSMUSG00000055305.15
Zfp61,ENSMUSG00000050605.17
Zfp94,ENSMUSG00000074282.10
Tescl,ENSMUSG00000055826.5
Lypd5,ENSMUSG00000030484.5
Kcnn4,ENSMUSG00000054342.8
Smg9,ENSMUSG00000002210.11
Irgc1,ENSMUSG00000062028.8
Plaur,ENSMUSG00000046223.10
Cadm4,ENSMUSG00000054793.8
Zfp428,ENSMUSG00000064264.14
Gm50092,ENSMUSG00000117477.1
Irgq,ENSMUSG00000041037.8
Pinlyp,ENSMUSG00000011632.7
Xrcc1,ENSMUSG00000051768.9
Zfp575,ENSMUSG00000066721.3
Ethe1,ENSMUSG00000064254.6
Phldb3,ENSMUSG00000074277.4
Lypd3,ENSMUSG00000057454.5
Tex101,ENSMUSG00000062773.6
Lypd10,ENSMUSG00000045587.9
Lypd11,ENSMUSG00000058717.8
Cd177,ENSMUSG00000052212.6
Ceacam10,ENSMUSG00000054169.7
Gm9844,ENSMUSG00000091955.2
Lypd4,ENSMUSG00000062732.10
Dmrtc2,ENSMUSG00000011349.5
Rps19,ENSMUSG00000040952.16
Cd79a,ENSMUSG00000003379.7
Arhgef1,ENSMUSG00000040940.18
Erfl,
Rabac1,ENSMUSG00000003380.11
Atp1a3,ENSMUSG00000040907.15
Grik5,ENSMUSG00000003378.9
Zfp574,ENSMUSG00000045252.11
Pou2f2,ENSMUSG00000008496.19
Dedd2,ENSMUSG00000054499.9
Zfp526,ENSMUSG00000046541.9
Gsk3a,ENSMUSG00000057177.12
Erf,ENSMUSG00000040857.15
Cic,ENSMUSG00000005442.13
Pafah1b3,ENSMUSG00000005447.12
Prr19,ENSMUSG00000058741.4
Tmem145,ENSMUSG00000043843.16
Megf8,ENSMUSG00000045039.9
Cnfn,ENSMUSG00000063651.11
Lipe,ENSMUSG00000003123.15
Cxcl17,ENSMUSG00000060188.6
Ceacam1,ENSMUSG00000074272.10
Ceacam2,ENSMUSG00000054385.14
Erich4,ENSMUSG00000074261.2
Dmac2,ENSMUSG00000057229.11
B3gnt8,ENSMUSG00000059479.7
Bckdha,ENSMUSG00000060376.7
Exosc5,ENSMUSG00000061286.7
Tmem91,ENSMUSG00000061702.10
B9d2,ENSMUSG00000063439.7
Tgfb1,ENSMUSG00000002603.15
Ccdc97,ENSMUSG00000002608.8
Hnrnpul1,ENSMUSG00000040725.13
Axl,ENSMUSG00000002602.16
Cyp2s1,ENSMUSG00000040703.11
Cyp2b10,ENSMUSG00000030483.14
Cyp2b13,ENSMUSG00000040583.8
Cyp2b9,ENSMUSG00000040660.6
